AA	APOBEC
0.494135128152586	0.15145821317641
0.392100423697514	0.13657044495109
0.542797967721071	0.189217369112753
0.494709161935146	0.163524294427168
0.442576172181707	0.148233018983987
0.489636222850456	0.141843971902799
0.499058193948644	0.179802572865711
0.472646175995705	0.182509053655573
0.367041435553576	0.171170900488354
0.452305440088708	0.164788632774519
0.430342627440181	0.172521369130741
0.429196682419972	0.15809879697021
0.464399628076838	0.199983992091773
0.432058100604314	0.147619529533996
0.529571607797377	0.191834894786541
0.476829226926981	0.158603938436848
0.498221399799636	0.149328832841689
0.619636301571747	0.157799690407199
0.41526822673109	0.153310720047345
0.474089890497095	0.17860238053622
0.48321246396453	0.214123806907513
0.413490417599363	0.165848045271182
0.490833800941076	0.152969122161455
0.463499064871771	0.194182003610002
0.520647582475324	0.192405254397093
0.497358470593616	0.179534075842735
0.464737226810159	0.179168349708215
0.364879777960751	0.1928635704123
0.471045841976467	0.173943870605457
0.449770559112188	0.146455145984113
0.463791881733889	0.174907527953491
0.465693015073182	0.205175568877758
0.530166887752968	0.16681819917162
0.473002028364226	0.164724328875684
0.43694527264304	0.206200971242142
0.430578132727833	0.249558207462731
0.489856897856385	0.182529257941258
0.503994511819453	0.151419900499739
0.413698007082912	0.145154768301699
0.514321685766575	0.153807739856847
0.545324999946065	0.130900507419822
0.422004836115435	0.163996601885977
0.379596249869572	0.231265126833619
0.541692300217237	0.199393735765819
0.441792616600302	0.191891968475913
0.464876506944082	0.163413431691688
0.582301669053755	0.180620076778004
0.442660245562401	0.139001555032383
0.524003532783574	0.143466941800669
0.529507515954642	0.180341959702516
0.517766061145344	0.17730099152208
0.582000820805302	0.168723296528533
0.573219290536188	0.143613097998247
0.468383374239088	0.153523910795007
0.493475709597035	0.158329528339955
0.479169275302071	0.150983606416973
0.537917645676664	0.159429287552398
0.505508142686102	0.166181241154559
0.537101647278113	0.129477942079141
0.47225021889224	0.181786376352068
0.428623870304093	0.187832623475342
0.534895220762007	0.173412933692642
0.452837232642419	0.245115257483101
0.532306240153029	0.1748575678355
0.48553234504924	0.173894757207283
0.489390238067324	0.136861769494981
0.488975174861396	0.130444300991341
0.46036185985799	0.125589613909626
0.443732719730055	0.182037738110478
0.468091502703733	0.208236416823567
0.504550099653101	0.19809704658056
0.474973281285855	0.184652966786107
0.576895636762657	0.16983322401506
0.436862600158406	0.201685488574841
0.421384164803583	0.133723781427135
0.527191881265931	0.16576055058771
0.510665756515718	0.132656235902419
0.473645860948982	0.161045148294025
0.449190277196864	0.150370763810614
0.630847733212577	0.149412516536535
0.594219067918707	0.183861688496921
0.528964362735538	0.153515723192929
0.422724468067883	0.188590361876285
0.46985468549379	0.163856684469138
0.564886312502065	0.146335526975296
0.499927236916493	0.154492393353589
0.434640245867768	0.260033504036033
0.575908672605352	0.165697854444021
0.524761173711795	0.18222274998125
0.401556717890519	0.154540745936924
0.482669329174202	0.193801384303493
0.549045339298648	0.144460014558485
0.449948976345425	0.139286948256523
0.562966121574353	0.139386150026497
0.435416209627997	0.130955461451253
0.506239251995339	0.169081010259923
0.42830912659031	0.140639376086775
0.460462360152257	0.164863447921102
0.426183988313189	0.131520569295367
0.427098698913891	0.130883040617853
