AA	APOBEC
0.985084568303581	0.526770235705151
0.982796546681662	0.497074339001904
0.989098077158673	0.754680434855508
0.989247645860523	0.749634606147617
0.990834332416219	0.844743724787142
0.990754360991555	0.756262550974484
0.990504371224812	0.780529618705094
0.985634277261558	0.696157465723016
0.986121763339645	0.703940492273564
0.987261010712743	0.723979433293643
0.984523861659188	0.695029405214383
0.98851021829904	0.743253677980172
0.985907298527509	0.7181830790007
0.987309918893661	0.731599378093179
0.988474892292871	0.747828072274962
0.98928092817719	0.767673600792764
0.98798008777951	0.672884039693905
0.98764233579529	0.723422757159058
0.988174608184976	0.746155048750003
0.987350100875027	0.753491081840058
0.988615820383932	0.751846858961605
0.988527413018762	0.718665209646662
0.989268458868917	0.770263481965562
0.987803721265872	0.753508307497524
0.986893952363652	0.703757338551424
0.989188794097781	0.717458997455493
0.981555135099082	0.461919737610437
0.987096862743411	0.683403635351684
0.989121721068471	0.781947889440072
0.98858837195373	0.752075847570006
0.986130298651598	0.764768913766317
0.988880702194923	0.729161938852954
0.988420178271944	0.749992788527602
0.985572766868958	0.696230571648563
0.987068731417946	0.814161069630496
0.987313105314819	0.736221556682556
0.987203315832564	0.737149465658932
0.98758687648249	0.73528244282006
0.983139260049561	0.517691776359163
0.988383204354195	0.784428183197996
0.983747973761134	0.54892950554088
0.988778594985501	0.769433301591042
0.986559322334767	0.742201682498683
0.984992798825997	0.742596500357472
0.987371695637571	0.769997770434433
0.985285894182048	0.737996129377797
0.986295644019828	0.728364650197756
0.982913736450957	0.510759539224956
0.985230281495148	0.674853829337797
0.98861649883229	0.735351024957225
0.988697210265891	0.650688093068426
0.986560446612346	0.683497675285955
0.989234252156793	0.704915100959789
0.985688941048337	0.610434590807181
0.986517129993277	0.664920529189597
0.98285325980441	0.638115179083391
0.989712554140814	0.739929208916921
0.98812834720971	0.816315161952276
0.988078625749818	0.744303618627087
0.988070915575364	0.757883903274506
0.990171689552417	0.781038216615155
0.985521356271571	0.673446729635397
0.988283146915277	0.760246026889696
0.98911004572606	0.712895836701455
0.986039147395421	0.693027268823735
0.988849317854216	0.737231417711208
0.988722283863573	0.742476339412777
0.984526483907513	0.495088482648621
0.983749107956127	0.488886695656335
0.984226378914449	0.51724596518499
0.983296692237833	0.502623581778174
0.987991034173738	0.687220223242269
0.988790561880291	0.814850569459386
0.987899862574648	0.713013571334932
0.985276934166428	0.751319114920481
0.988832564514432	0.752065355212533
0.987777374181726	0.717626343409296
0.98702758766501	0.784253511440866
0.987830786905097	0.740556963494279
0.990509559340169	0.825108119392186
0.988318932639703	0.695132027002513
0.98934146540262	0.752507195193062
0.988910790956417	0.742678343622358
0.983875331009229	0.606173232957708
0.989082203291126	0.76826389986962
0.982758800426081	0.509076046804133
0.987226304142557	0.623320572656319
0.987564741004625	0.726952009171996
0.987091179667019	0.693930272662398
0.986879874551713	0.646352918025546
0.989846897596491	0.782096201238387
0.989022760381051	0.772437249379033
0.989131937040417	0.773080579935977
0.984738238899389	0.503675788252754
0.986733915220434	0.76053043545503
0.988403000602436	0.776255174116324
0.989168083101808	0.793732160281539
0.988838096782047	0.747255221130595
0.987676447380274	0.7266057285889
0.988253884582219	0.760446738666935
