AA	APOBEC
0.95608117611419	0.421537552477141
0.9634170194187	0.476635983430806
0.968034581714294	0.517401679380704
0.947679395031989	0.43513707343223
0.966106209890974	0.51740367354833
0.958476587256325	0.443428342094332
0.93836188413369	0.446566930234946
0.939475781679252	0.441822895493455
0.966710931765508	0.509386203111206
0.953228103669572	0.402937739006709
0.95815392623935	0.476935669556641
0.953847966924516	0.47822817332988
0.957134256805945	0.481328962391507
0.955831205192767	0.441993659581146
0.968747886255769	0.489805915111257
0.952948403307291	0.449179611216042
0.956823725312238	0.448667182320069
0.949210178906651	0.460874752352805
0.954948230433924	0.419225817239702
0.95832767864351	0.471327130659834
0.959358760633005	0.488556052613913
0.959173385011106	0.39502365877636
0.953085185522112	0.394516818492937
0.957027387506018	0.416319467688829
0.961344815490077	0.46850463571513
0.948669748793587	0.433924748129269
0.954920953784812	0.421360991779853
0.963499326199086	0.599121756308609
0.953899045648573	0.463614996771691
0.971713066286319	0.547300554697895
0.956308993563622	0.474032829771751
0.956984114029678	0.419409391806981
0.95451144769563	0.455301545911194
0.946305644849718	0.417508812358891
0.959845653825991	0.484940763809651
0.955842516083792	0.356333876786387
0.966521833352983	0.513201496220957
0.964460690863002	0.47081940161446
0.950598621205107	0.443087754834929
0.949906438472405	0.409901771684244
0.949536914977833	0.407656562927231
0.929422499938174	0.340687574878427
0.936913492974259	0.318743990614782
0.96454615782432	0.448044423710455
0.952437764566154	0.386021326650685
0.957924979183687	0.44219363874931
0.965103833219793	0.605111437898593
0.963658448808274	0.503564499366664
0.945718078074206	0.424648398299805
0.930002029284975	0.345355172460491
0.954587878031668	0.429677223826603
0.962265456393291	0.451275577695839
0.962295988952489	0.404625294082941
0.946945970348476	0.415945233269806
0.95942978390677	0.492656529245203
0.956312881547013	0.442546847739504
0.961156103297987	0.47626434184683
0.96582893064495	0.479399850267356
0.947298559539231	0.378332377633462
0.939160256260515	0.385457360387565
0.953230129881713	0.462977980968846
0.947108124059879	0.429280876562761
0.965801934335704	0.463813339193889
0.933425943863367	0.352663538770851
0.959538828135107	0.449959091561828
0.953896948930931	0.458379625387061
0.957369433415189	0.405062821623183
0.962668886033801	0.428412249850686
0.95895619965817	0.423178246689158
0.956473862635168	0.427096054472867
0.926309356143529	0.335798480920046
0.962850715358097	0.507768963979206
0.943400718961547	0.35098068268254
0.968063737065369	0.541221562429373
0.968261116660976	0.551394101237786
0.96001565180568	0.518335552186313
0.929203503735209	0.339941999286314
0.958236531871427	0.602088590192944
0.958952349541805	0.505254576702114
0.951748795685427	0.50168584892636
0.956101753157506	0.420782861577836
0.960649137584321	0.58429716639969
0.95701467401068	0.456315663164536
0.952278407788339	0.428149364487956
0.954913215007502	0.393035625033889
0.947277509740743	0.445757238837421
0.953718485632255	0.380415688843653
0.958877212019894	0.434985116825941
0.959566780656153	0.426445042819051
0.971198922939232	0.493482843937399
0.964526665498846	0.562494648219615
0.946364571588458	0.458176147500674
0.943775007449183	0.347714525944809
0.948449410761205	0.431563852758371
0.9371740459606	0.340888897451455
0.950613546312865	0.35706761626449
0.95979883291709	0.444580929147096
0.961093504517451	0.50207494745777
0.959700910300084	0.481261612847684
0.960009428553471	0.44778246605207
