AA	APOBEC
0.63907192300672	0.187751373602225
0.706451013243868	0.215052001954765
0.724025512488957	0.230285344402907
0.657721502575117	0.232773600737423
0.691006308681122	0.246957741909368
0.653406419075896	0.285534176358322
0.635839279951942	0.236545983044147
0.655866174012398	0.21134591533881
0.670400079898285	0.27686203435803
0.678352262238524	0.208313898388344
0.619659109475249	0.224875918164248
0.656267909407526	0.196777825433142
0.691339998085895	0.204739348610497
0.652039065626148	0.245026984274787
0.619860414709621	0.236223450094668
0.69037335714295	0.251596167499489
0.659414299983238	0.195602387394509
0.68978331956126	0.227899604323131
0.641703249997277	0.233254184440322
0.63740399744987	0.26031448979258
0.654499561750345	0.215206098019403
0.736170076841398	0.209633130564519
0.636029133436204	0.215865296758735
0.692129436155778	0.211768928624846
0.578740661505668	0.202440902348042
0.665705975496949	0.241503269711177
0.666281822348313	0.205870211719225
0.665443410677798	0.218435010666273
0.669135823710437	0.199545673134324
0.577258381351491	0.247720480486552
0.682208937672768	0.270316066831192
0.607223766108622	0.230365360914212
0.595246612763477	0.226639082470184
0.632401306628887	0.250680986169507
0.689556115294977	0.281224944068054
0.684519460593502	0.235677684782106
0.656237068283559	0.191791469561856
0.678743250563134	0.257975564806903
0.645731783566196	0.210517141230618
0.70617648473276	0.237787119792556
0.666758551519872	0.232039534320911
0.68572546626113	0.247254099404066
0.597157791250972	0.209475795358307
0.701700434806701	0.262804776831929
0.722994848477345	0.227209941475339
0.604397123931773	0.228893999616145
0.581711456354141	0.301333759672104
0.59082013095195	0.257228974642047
0.670715368408862	0.224387476913828
0.631442959516902	0.222844202462179
0.673619610408103	0.229912565363636
0.598689869435705	0.253898251999479
0.647536370459664	0.241384650049036
0.633326270976912	0.273364918992254
0.689525110263463	0.234725934244852
0.682293462554888	0.21030937293573
0.681577928695083	0.295597549169872
0.669493552980948	0.218387403562951
0.741958607997017	0.208862339402677
0.60986811582083	0.217444387844828
0.661812712385501	0.221171051537995
0.691444839174892	0.193364389267474
0.662570313232617	0.222866232420827
0.667369329467168	0.241911741817798
0.689391349125886	0.217549319546172
0.633389267108261	0.21828411784515
0.678346228200285	0.20306231674472
0.746223586053717	0.214385733138423
0.654083044263229	0.243963548272625
0.612396808051839	0.228726111737614
0.635576619321172	0.197203005442267
0.645798393744709	0.21804767322242
0.680923315010507	0.214508531974759
0.666744420938244	0.232874376179346
0.68699085571597	0.210357725287759
0.620110242566948	0.203832399267904
0.592773641465892	0.229559509542388
0.708472806798625	0.219465406545612
0.67317261240714	0.219698306976553
0.724548511808995	0.221153139638437
0.639482358187095	0.20023693370126
0.688079028380766	0.312384828820313
0.636764723909447	0.217414520130002
0.628995253095765	0.18912278346365
0.622124776877984	0.202600398814641
0.689501075975759	0.230657463065033
0.689720405885138	0.219312067681917
0.626454723425224	0.280014835211543
0.708104298263499	0.207996613276323
0.660681841869455	0.248365034150854
0.595633445045843	0.296248562953751
0.6882977114665	0.204786627136491
0.642284334973184	0.197884507650802
0.67856378912687	0.221777062561519
0.687769127981512	0.275147501315629
0.652707891845446	0.263183077932395
0.652098723516095	0.212786138392203
0.661786605268461	0.235179312111723
0.699228853198231	0.254886806918555
0.704875838665313	0.226043825094635
