AA	APOBEC
0.974275800153749	0.743902694613542
0.860058934095675	0.0212571921194683
0.990778993637542	0.560751616236849
0.83468286654696	0.0215368511738452
0.98912463999879	0.884070415592486
0.992857327662504	0.788137994540589
0.915891001620227	0.0891827149151817
0.982077358520462	0.601835377830142
0.991839713701789	0.855049080945609
0.984593351018613	0.814996002536592
0.974792967253549	0.439737763217047
0.976763892376251	0.852536668537445
0.97446298109501	0.82289056663579
0.978828319788749	0.799079017338837
0.991316301292911	0.756875601452449
0.977099554178543	0.797454011343147
0.910158799103015	0.0411038571573156
0.973988448966857	0.811475465872521
0.990074203236482	0.614145892828653
0.866666730695378	0.0113550622584639
0.987676617931168	0.767092075293462
0.978455644734883	0.593149411988774
0.938988825211031	0.0381416472330814
0.988556720067497	0.843147882497976
0.96701776005767	0.67990764870534
0.966032759010599	0.351371848347035
0.979815830719923	0.937009701225385
0.994479585243182	0.504280301742779
0.978363242768043	0.886120835654418
0.980005850294489	0.76289672778031
0.99240248359119	0.737258576202824
0.977501947247829	0.876735308941182
0.977303538777481	0.914650955838866
0.983646734409533	0.843192898007393
0.967058095261682	0.436120684115064
0.986986153490878	0.561304479555337
0.973953774932194	0.710894282754118
0.983516939348258	0.441857813638411
0.837958425582691	0.0374476753552121
0.984267729615124	0.782946023599174
0.972942766221656	0.774561474141264
0.990323977200444	0.863489574640553
0.91317701315078	0.02398698379995
0.981604289857851	0.572020381772894
0.993095192081112	0.90357881861652
0.990458509492711	0.724862645962927
0.977021471015952	0.737106274702245
0.979917882016358	0.810470553890906
0.963663341649185	0.774930695341973
0.98614302895961	0.889154075067137
0.974721978255199	0.884698948898647
0.992188095611537	0.833663631250032
0.968084938823639	0.216781026530661
0.980681182503905	0.823449633203353
0.991413566134512	0.810174683931971
0.988405521248255	0.786002004368453
0.982235887312687	0.917546176808185
0.983194977604487	0.866126389947231
0.985910045859063	0.772200185890496
0.985021222031611	0.83313303553041
0.977557838519708	0.320462374740337
0.935448081195935	0.148517685668548
0.972838332792461	0.845115530972135
0.989693060644258	0.725791433434873
0.982088510252563	0.694947860978629
0.992104145408957	0.856072535333697
0.981357630470818	0.793549343619169
0.967724657250824	0.444605688331761
0.970307823326749	0.207981270300271
0.981152345605086	0.434994933876663
0.989682730676364	0.783182411590557
0.981772726264946	0.901029152286082
0.979870226813768	0.66501378020972
0.980617808521092	0.513688677001985
0.98622358825142	0.703679917439085
0.928611906631182	0.0478885601838965
0.983894902434583	0.812398496295477
0.986635253245735	0.725850556002864
0.975039347393463	0.798257842636788
0.986897296439681	0.748523792664059
0.961282266223056	0.115362460610626
0.872825553273948	0.0259878547981455
0.85084115599821	0.0181375659419924
0.980772513348454	0.652001025855916
0.968197095959821	0.293094199150444
0.985526420661569	0.734107734454361
0.979052902045158	0.834717481764124
0.933400950759864	0.0401239499679507
0.983190502728431	0.405613948269772
0.99143729684658	0.870019162245716
0.980021148973926	0.582634281011656
0.984828615095242	0.893031212057322
0.974179097763802	0.914423961840972
0.985196828678025	0.85413034981805
0.886857672143956	0.0646811301640814
0.967537972302788	0.703283506870515
0.977005489751822	0.82479457540418
0.966599472810117	0.0194471486764324
0.984015665823101	0.933474844062309
0.909871515228565	0.0777336374287256
