0.986912393665844	0.995985705374871	0.995221470474773	0.993870134268523
0.979880512538211	0.995865674903694	0.994057068515807	0.994518313810943
0.990773647906936	0.993426638686753	0.996312551208591	0.993793202257378
0.987590141096498	0.991260953665388	0.994859593237819	0.992972985864561
0.978292395487219	0.997311061630079	0.994770821085379	0.991992776069475
0.97441665694795	0.993345488724933	0.972595747445732	0.985927631834834
0.994103991983255	0.995263495191135	0.986611592477705	0.989233946877364
0.994683651430662	0.997099186065366	0.993998008095515	0.9909211028476
0.993857843207616	0.99790859468977	0.996880703957556	0.984366850281135
0.993855574468678	0.986356785567738	0.990974239226354	0.992283322147279
0.984805003225286	0.993169624474709	0.997959107681	0.993536206444052
0.995355007895586	0.998092716821257	0.992106621895348	0.991290414204898
0.986698631165775	0.996745998129572	0.994824822191694	0.989026301897281
0.993851821380012	0.994675316952088	0.986440457856908	0.997201441538588
0.979743192576023	0.989183475580511	0.998578779145607	0.988993711747058
0.993142631584518	0.992319860622026	0.993304731182162	0.996353357532875
0.992812697866421	0.995058813434273	0.991954408592449	0.994520217172394
0.99085415919115	0.991589912901288	0.991191792275715	0.981289099591863
0.995026476262131	0.991131798088176	0.996783224556785	0.993775944808036
0.99343431050973	0.988096195479797	0.993662314686882	0.995145787701823
0.993340494879172	0.990917563671354	0.996346353935587	0.993431497887437
0.99689457803082	0.993482521246039	0.979657390092622	0.989291012018573
0.991000357961774	0.994320136644996	0.99661636452147	0.98843876720164
0.98898170412847	0.989096139657375	0.994969867189012	0.997435873534921
0.997084927413423	0.996540724139232	0.997755238675075	0.988254094528488
0.987286018163309	0.991323582473128	0.987700458035216	0.992849300757784
0.996727865464921	0.988805922483494	0.989309231990189	0.994197144197008
0.986289881342647	0.995386187078532	0.987379303824519	0.987891038017649
0.992928650846653	0.995784619392072	0.995862281131906	0.988753982459009
0.993581022081365	0.981663936661863	0.987986815021659	0.996640622508105
0.991513376215231	0.991297705854059	0.972329269613987	0.982363432306652
0.985039404461097	0.993016631222252	0.992533321612511	0.99494378828893
0.992074549363459	0.991508396277453	0.998584345140535	0.997419004251129
0.990260607757867	0.991780513849053	0.992846039520346	0.991842365694593
0.982767151986103	0.990798001733021	0.989797919156317	0.995289059563422
